id,score
1343,0.2650296837091614
1349,0.3717045320845151
1350,0.345861947797956
1355,0.4208427342571001
1357,0.2550584771490011
1367,0.2558247318940724
1369,0.2410386521030163
1372,0.4925560647356935
1380,0.2733538961905927
1381,0.4681397514503899
1383,0.2757292393205797
1384,0.2259067307811629
1386,0.3188703852035093
1387,0.2703262585216195
1389,0.3645212584080043
1391,0.3801058892911177
1396,0.4326582382004313
1403,0.2997806887699087
1413,0.4430751389290611
1418,0.2574069865717256
1422,0.4369048109523151
1423,0.3024229645140261
1427,0.2620204703465275
1429,0.3997193310958599
1434,0.2885730446549893
1437,0.4597654664538502
1443,0.2591129182504927
1449,0.2698919441587865
1457,0.3269233843322266
1459,0.2799970791140871
1461,0.3189694499613939
1462,0.273483803785865
1465,0.4305039444190196
1467,0.2656590599900059
1468,0.3602274959596634
1469,0.2182071271000135
1477,0.4466413103086474
1478,0.3130038088503712
1480,0.3535975261943866
1485,0.4195060776179722
1488,0.2942606898120182
1496,0.2490268031590373
1500,0.4696090118193781
1509,0.4178322630542622
1514,0.290465070394017
1515,0.3154021372340149
1516,0.3799756873734449
1517,0.3036754329241155
1525,0.3648243000505659
1527,0.4593581596948456
1536,0.2068068686620293
1540,0.2903061136468121
1541,0.4311324962615466
1546,0.3525783548019223
1550,0.2712010285819429
1553,0.2723153820253065
1557,0.3247857634419778
1558,0.3403788338293753
1566,0.2715600482268526
1572,0.2583925549198217
1580,0.3712344782054733
1588,0.3916455620175132
1589,0.5062203117886774
1599,0.2270528498750971
1603,0.2960818306193348
1616,0.3148277265943746
1617,0.4087734910778257
1618,0.2154436575691595
1626,0.2933258234052884
1637,0.2706622450849043
1641,0.2552004272647725
1643,0.2748851084387683
1659,0.3805504550483622
1660,0.4177805178075167
1666,0.4150369050170177
1667,0.3492618307190294
1668,0.3968252122869
1670,0.4481617208440488
1674,0.1855190422254481
1675,0.2524051234386127
1678,0.2734229913217677
1687,0.3416271133645118
1694,0.3004428157580475
1699,0.3376155784400628
1704,0.2726286483999678
1705,0.2296394937242886
1709,0.2897083187441328
1712,0.3444987135040486
1713,0.3144585093880509
1721,0.3849777552572813
1730,0.2296240872962451
1740,0.2298513992381254
1746,0.4248431327267928
1747,0.3322783835555254
1758,0.3777597355789856
1761,0.3035485934035086
1765,0.3959594169867315
1779,0.4640450973873732
1794,0.3964287891728911
1796,0.2959931228637756
1802,0.3574571975683949
1803,0.411914989935348
1808,0.2618406885937342
1809,0.4046874193433538
1813,0.2806284795361604
1814,0.2332943317751705
1824,0.3722181093905234
1835,0.3292042607031972
1851,0.4615313642258938
1852,0.387517331461979
1863,0.412596801733233
1869,0.3446029234911803
1870,0.3565451757466767
1874,0.3906415232038151
1876,0.341614109104787
1879,0.3672407569776268
1890,0.3307372536309003
1892,0.3227989802198615
1894,0.400988492760259
1895,0.3116273186250283
1899,0.4044527801395624
1902,0.3952031002443631
1910,0.2387102610652461
1920,0.2133395219778781
1922,0.2681374268341406
1926,0.2916089940625621
1927,0.2765198087011967
1928,0.2596177519549432
1935,0.3867516995086171
1937,0.3990672582793446
1948,0.2451980394439849
1954,0.2265058375842343
1957,0.3853231715897011
1964,0.2824990423107458
1967,0.2982273021542181
1972,0.2761342301052948
1977,0.4093767876798061
1978,0.4338798902985898
1985,0.3089397326983531
1997,0.3206188971766593
2008,0.3837959390307343
2013,0.3294062605324557
2015,0.5218202292354236
2017,0.1728318632364033
2018,0.3754778891476844
2024,0.377967128253131
2034,0.2271585790339192
2036,0.3713297621196434
2040,0.2759272447752183
2042,0.2389525509842668
2044,0.2608821696884543
2048,0.3268396816922424
2054,0.264089703169236
2060,0.271367143627175
2067,0.4082976010314756
2072,0.2683137460299911
2075,0.4289754470998181
2079,0.3304321953740328
2083,0.3661403162228813
2086,0.306164440639988
2099,0.434532667355489
2100,0.3943510611815728
2118,0.2422019449990594
2119,0.4134767493955821
2120,0.2909270692344244
2124,0.203186138220883
2125,0.3579110676561601
2137,0.3419836582567343
2146,0.2688079517656241
2148,0.2478444095903988
2154,0.255014617956972
2165,0.4694840638927816
2169,0.2830856625642322
2171,0.2880410369879315
2177,0.3916761181141066
2182,0.4184285367724922
2184,0.2514419766062993
2185,0.2991568871386162
2187,0.2792006426689626
2193,0.3346581418893024
2196,0.4612284015890387
2202,0.4363721670935734
2204,0.3970351722037454
2207,0.2770421357784772
2212,0.276509527041152
2215,0.4537790511833578
2219,0.3422107185870863
2221,0.2787366409144112
2226,0.3105673722800839
2231,0.2935612160712184
2249,0.2168409954875502
2253,0.4536028176344787
2256,0.3735464066420952
2261,0.2636630352172813
2262,0.4280540463844652
2268,0.2592049489265239
2271,0.2085336308488612
2281,0.3511377385232477
2285,0.3135877005847042
2288,0.2727758967481439
2292,0.2869539615976254
2317,0.371128598714917
2322,0.3682449176400776
2323,0.3132443344567756
2332,0.3905690936806009
2334,0.3922679876017801
2352,0.3997483996774172
2357,0.3698636193209176
2359,0.4237928313492914
2361,0.2559504257428325
2372,0.4043905628565702
2376,0.32641885548069
2386,0.3953109303875203
2392,0.4842294304378917
2395,0.3058079095922679
2396,0.3309816213115029
2397,0.212956038852373
2399,0.3791450677985549
2400,0.2384845127742729
2403,0.3517221423088524
2409,0.3690297408759218
2423,0.3368688471894094
2425,0.3905968445654822
2431,0.2750113049519451
2432,0.2133547803219785
2433,0.2649566442437945
2434,0.2600504290565718
2441,0.2531872508144791
2446,0.3708023384276216
2463,0.1733102070504446
2470,0.2471797148545343
2478,0.2847292963539031
2481,0.3000457709265127
2483,0.342035941920277
2486,0.2107904330353148
2503,0.2785051887209456
2509,0.2491871701707134
2510,0.3861515695269026
2521,0.4967418035342372
2522,0.3367959592020875
2525,0.3232240432713328
2528,0.3761958807915864
2529,0.2036509975351483
2530,0.2783235291892788
2544,0.2637089175272789
2555,0.2578277021050832
2560,0.3340634529782722
2566,0.3790663038265556
2574,0.4199223837697403
2576,0.2429436522341037
2578,0.2653371717508673
2580,0.3652384621534438
2588,0.3706401210095884
2589,0.3839472448072117
2590,0.2749091959090388
2591,0.2953261943503455
2598,0.3262022172525934
2602,0.2698280086642466
2603,0.2553920945560401
2604,0.2118445016867293
2610,0.2739346987937076
2613,0.251710042585539
2619,0.3539906287188225
2624,0.3806254319849961
2625,0.2623810347383306
2627,0.3968636821175247
2630,0.2640047067245022
2632,0.2596941814804203
2633,0.4228072706642894
2637,0.4058292609774336
2638,0.3596652160639711
2639,0.2997975009641552
2645,0.4069126332877834
2648,0.2295769891577634
2651,0.2380996939462273
2652,0.2609762807151451
2654,0.2564785884949218
2656,0.2740434810739604
2663,0.3161594557313265
2667,0.3667953315882765
2673,0.4020373057662087
2675,0.3790267610099123
2676,0.3234045893128552
2677,0.382279219858115
2691,0.2527558195839482
2699,0.3914843293866935
2700,0.2619522474358112
2704,0.3229983673368411
2707,0.334450833362465
2714,0.2646265692515613
2724,0.2541443770612446
2730,0.2553315704234203
2732,0.2495763876607745
2733,0.3855039015719155
2742,0.2324214797576397
2743,0.295930712765054
2748,0.3004373952914608
2765,0.294892234830012
2766,0.2998747977576427
2770,0.2740275887763884
2772,0.3366146923647451
2773,0.24132717984336
2774,0.275443137759683
2775,0.2729402617517796
2777,0.4306926510793267
2785,0.3328370527470874
2786,0.4635564660304938
2787,0.2846034796794136
2794,0.3904140728842892
2800,0.3085295776044793
2802,0.2270979064664254
2803,0.4194300827666484
2804,0.3050047458580149
2807,0.3591374679261024
2811,0.4338547557984347
2822,0.3163564028564281
2823,0.381348919181694
2832,0.3619401449410449
2833,0.3444688519532414
2834,0.3854015165997023
2854,0.3768054802922907
2855,0.3228767437982513
2856,0.3272312675986577
2858,0.2949897377703638
2860,0.2759024857489701
2866,0.36950394689885
2878,0.2553715297221637
2879,0.2819998331344627
2884,0.2589816038893701
2888,0.2569075409431792
2892,0.3091094553889629
2894,0.3385161507073893
2897,0.3029719600560691
2899,0.3717997382136832
2901,0.3395301019419812
2908,0.189057552173029
2916,0.3081121515718266
2922,0.298768786995476
2923,0.4580432535286887
2929,0.2586307996266034
2934,0.2406193714540422
2950,0.2258379514695954
2966,0.1719396651324133
2967,0.2515255081754101
2977,0.2470279444355502
2979,0.4306827089208805
2989,0.2483207274359689
2992,0.3070297912324425
3002,0.2702316874042712
3013,0.3420452520115346
3016,0.3863532308635517
3022,0.29439877059829
3025,0.3786283506681581
3026,0.2606889980495492
3031,0.4453933833397291
3040,0.2618603205677827
3048,0.373579929782919
3053,0.4120820501774927
3059,0.2596246311426279
3079,0.4472533682028611
3080,0.3316724166594555
3084,0.269533572378019
3088,0.3456679008432648
3095,0.3670960990378296
3099,0.4368386584403128
3100,0.3149150029021282
3102,0.3211466830589162
3118,0.3608981683177152
3121,0.3178418213940472
3124,0.3560379583620859
3136,0.4671357115818795
3139,0.3812051437563504
3153,0.2956994293876228
3159,0.3342912138342824
3162,0.2726692479698037
3163,0.2852854816059842
3172,0.3446735029534009
3176,0.2760550055505262
3187,0.222972268449651
3191,0.2756764688554129
3212,0.3961758692571022
3221,0.411692401780417
3222,0.4846536112247348
3227,0.4318073368624342
3228,0.2520818721371685
3230,0.3104665923654289
3238,0.2899488693322816
3243,0.3665501064630986
3244,0.3910247859217267
3249,0.3591580440996976
3257,0.2613934025532759
3262,0.256326300075106
3263,0.3284584125937101
3266,0.2702277568491902
3267,0.3938292913907754
3268,0.3101364874599678
3270,0.3791993801608553
3277,0.3100046264012304
3284,0.3948391257210132
3288,0.2612563016519899
3291,0.2661828244667236
3298,0.2612631005238414
3306,0.2588726236943356
3308,0.3687064675606885
3312,0.2955669779593096
3315,0.3940135348841256
3317,0.2336740336052601
3327,0.2747274012814894
3329,0.2348105674494224
3334,0.2548861234852581
3341,0.4141924849590955
3343,0.2216521456978819
3344,0.3283151440638511
3352,0.3472661278275985
3356,0.3671702233153717
3357,0.4110067579303594
3359,0.3673068259514764
3362,0.3610588203373751
3369,0.3100261101216805
3373,0.3647074480207831
3376,0.3063463650366417
3386,0.3971422204768171
3396,0.2585921235959463
3401,0.2868842122169636
3402,0.2877674549721041
3403,0.4931218624880622
3404,0.2861699352802308
3407,0.2950947857925149
3409,0.3358883604078311
3411,0.2733769593134343
3414,0.303725512178474
3416,0.2301155563809154
3417,0.566448513920168
3421,0.4449223330092653
3432,0.2554529792574169
3435,0.2180760368043704
3437,0.4415565857840209
3439,0.3482214604640578
3458,0.4103482034894919
3473,0.2890818841750922
3475,0.4686412900484628
3490,0.3099057330671241
3493,0.3718598184414161
3506,0.4050964236586618
3507,0.2884958288120539
3511,0.3817747813150099
3513,0.2113970765837376
3517,0.2750426532324179
3522,0.2975436664263098
3531,0.36851792522583
3532,0.3632134190933092
3540,0.264020349588743
3550,0.252630144810626
3552,0.5337303798763646
3558,0.2976135725988714
3562,0.3102596952729097
3565,0.2835557962734479
3568,0.3316862113186443
3569,0.4038972799768258
3570,0.537720309580241
3575,0.2871526787132424
3579,0.3120383618880554
3583,0.3909751531491425
3585,0.2373287971797212
3586,0.2891525061432138
3594,0.3745480861738764
3598,0.3604507862457084
3604,0.3304824853696239
3609,0.3767831863994711
3610,0.2540434565863027
3612,0.2994296558919892
3614,0.3261122133044377
3625,0.3321271936667308
3631,0.3508617455686128
3634,0.2531268370686304
3639,0.3190565574004957
3647,0.2096977162120143
3655,0.301514032108565
3656,0.3897766313320015
3661,0.1998187246816967
3667,0.4539583377893883
3669,0.4545246447528372
3671,0.2726826822033548
3677,0.3856116872095977
3687,0.4218460705575856
3693,0.2840409460902606
3694,0.3420448380384924
3697,0.4375800860926902
3707,0.3267940466056317
3715,0.3272492881942415
3719,0.2523551684534261
3721,0.3545433229428344
3722,0.2861312325613272
3735,0.4072370704743228
3737,0.3757811825264825
3741,0.2549812338757392
3748,0.510549386738804
3749,0.2860211841454844
3751,0.2713237693275849
3754,0.2543476513204659
3757,0.249606826959321
3765,0.471138729807685
3777,0.3226251805316077
3778,0.3222184198326086
3787,0.2887342150629134
3790,0.2530816203086571
3792,0.3830565536535138
3806,0.2988694560430325
3811,0.2368053977696334
3814,0.3984997488606718
3819,0.2403768736197879
3821,0.3761642593614159
3831,0.2994999527068179
3835,0.3590209634864711
3839,0.2937065301816754
3846,0.2508620036815272
3848,0.3685391159419365
3851,0.4114986346910453
3854,0.2911909394311611
3860,0.4405449953230173
3861,0.3038124236619793
3866,0.2477482469291702
3867,0.3092879085548587
3871,0.4214993346359314
3877,0.2978698540096336
3878,0.4465890665556335
3879,0.2100050758618931
3880,0.4768605559239012
3884,0.4070260704192684
3894,0.3381666636464394
3895,0.2816448844843915
3899,0.2578664831318575
3913,0.2509293851632597
3915,0.3740647599759006
3917,0.3381907406908007
3920,0.2198450028761343
3930,0.4214265075814966
3932,0.3089398320669728
3936,0.3243615075117653
3940,0.4030681941519166
3941,0.356047596704533
3944,0.4393900427200027
3960,0.4160584954458999
3963,0.3876704201908419
3966,0.1945429313495151
3984,0.2725562706381292
3985,0.3000985187154694
3989,0.3548990859705019
3992,0.4131050167011372
3993,0.3911842989595397
3994,0.2804847233491332
3997,0.253065646952086
3998,0.4174969199449931
4000,0.2086315752058724
4003,0.4965259151677997
4006,0.3655378595429965
4010,0.2784398650380695
4021,0.2528553195081153
4024,0.3433087005554489
4027,0.2875960110873214
4031,0.2732217803278234
4040,0.4082785063136276
4041,0.3851581757055101
4045,0.2502601307433295
4056,0.251150902780727
4061,0.2385588595796152
4062,0.3967926647207742
4065,0.3548388410632863
4077,0.2474338737483823
4089,0.2284788433884728
4102,0.2957654894093275
4103,0.3393882006578971
4111,0.2901126664893986
4113,0.3359010428055201
4121,0.2052639538920357
4122,0.302628633257638
4123,0.4004967790113059
4127,0.3439163510845602
4130,0.3439761724165834
4135,0.3308752092193359
4141,0.4066603008725839
4148,0.3399509812533812
4154,0.2906824443155761
4166,0.4246206761189381
4168,0.2839597367764226
4177,0.3857495909784201
4182,0.3127340689361134
4195,0.3199441496616927
4210,0.1832380081128745
4213,0.3189252139812354
4221,0.4325596826696812
4222,0.2799266147458203
4223,0.3349230643900426
4227,0.1721813442786627
4233,0.250416744443361
4242,0.2542475025312295
4243,0.4457967866157088
4251,0.2979298403951799
4268,0.2888805221665427
4270,0.4189159081117031
4271,0.4450235198710661
4273,0.3884587055910906
4278,0.2359009436255151
4280,0.3128360430134993
4284,0.3432591426548417
4285,0.3312415305911493
4286,0.2607520923306554
4292,0.2181939131786161
4293,0.2184884492910351
4315,0.2565100100941307
4324,0.2496960119574573
4329,0.3031151831154585
4333,0.3600228418514761
4336,0.3161076195539712
4353,0.3022828311214308
4359,0.341794272387457
4360,0.4223583677659244
4361,0.3799906512934597
4362,0.318299249954428
4366,0.4594021461494741
4369,0.2669086209751992
4380,0.3733424255666305
4382,0.2204072726527922
4388,0.2590042171062083
4396,0.2976267683017679
4401,0.4272139102088189
4402,0.4171680119235357
4406,0.3395310224651896
4416,0.2640006317387892
4418,0.3869700707479515
4419,0.4745498464124693
4420,0.3580124159642794
4423,0.318305606817003
4424,0.2731040597546365
4425,0.3471126451908619
4429,0.4534439472473799
4432,0.2944061012003529
4434,0.3348115458130786
4442,0.3395836114037383
4450,0.4189062085415166
4455,0.3481694682692736
4457,0.2983403245013879
4459,0.1966927198032736
4466,0.3016430682520746
4470,0.2839164092679339
4475,0.4522592612941393
4480,0.3343306960007756
4481,0.32882143091244
4482,0.3243179111621211
4484,0.3036170988699144
4485,0.3899092325412429
4487,0.2693856296214769
4506,0.2438629135664592
4510,0.3885168417317259
4511,0.3253046082426666
4517,0.3712923807240017
4523,0.245340492929477
4528,0.3541915474657106
4529,0.5043670551210051
4534,0.4733621893264382
4536,0.2116898036717874
4544,0.3439797762187556
4547,0.4553245123291194
4551,0.3261758233978731
4553,0.3327107157252241
4560,0.2518423531713398
4561,0.2654740308051168
4563,0.2646476418824753
4569,0.4121340601871115
4580,0.4295001210625015
4591,0.3486693448016102
4594,0.2545224442597547
4595,0.4495153356841281
4601,0.3319310737055095
4605,0.3475113887096944
4608,0.4232901284568495
4614,0.2920939367714669
4621,0.2816342238744721
4623,0.2536714079014178
4630,0.1959020802338678
4634,0.2767762546875638
4649,0.2084503247173297
4661,0.2602009210817331
4669,0.2737625506514191
4678,0.5336994340460178
4681,0.3643668430675806
4682,0.22706439042722
4687,0.2210160282832153
4691,0.2817547390985228
4709,0.3483179955298153
4714,0.4238297897659179
4718,0.2766471810163186
4721,0.4198947936923384
4726,0.2637381684113454
4728,0.272798978832117
4735,0.3097555274677055
4736,0.3590373373226971
4740,0.2231840286378128
4749,0.3771730384797527
4754,0.4218513012426176
4756,0.2657554405702064
4759,0.3441866485804024
4760,0.3656912566334841
4768,0.4120862341066318
4773,0.4436006100365584
4779,0.27936388788039
4780,0.2551966526402842
4781,0.3803984593388898
4787,0.4056978322175162
4793,0.2980429140896413
4794,0.3437728535774742
4795,0.4274510423588243
4796,0.2476615239980615
4798,0.4378221623094546
4806,0.3721630320669816
4827,0.2660361062993395
4833,0.1944448848410065
4841,0.4715650292730709
4842,0.3735023375243151
4859,0.4157734662346808
4860,0.2479644898716879
4861,0.3053667937733326
4863,0.2401281313883915
4870,0.2943251217276344
4887,0.3115198150493111
4888,0.3712203470070402
4889,0.2501053301591729
4898,0.4506613163985012
4900,0.4146206515861584
4910,0.3309320981062506
4917,0.3201061714673905
4919,0.3502977870431307
4923,0.4179135708203847
4925,0.2264608757209272
4931,0.4100422368195552
4941,0.3772358241339517
4943,0.400678623900403
4953,0.248763131178889
4960,0.3321529851413264
4966,0.3171987588722634
4974,0.3439867685418527
4976,0.275494816692064
4985,0.4387846747034822
4986,0.431214102700039
4989,0.2814986733528104
4991,0.2847518767485706
5012,0.2891024075033783
5014,0.2809062033134361
5018,0.3019954753629986
5019,0.2628109010508743
5021,0.2294285675253424
5023,0.3865182683074025
5026,0.4558039264558642
5027,0.2341402786693188
5028,0.3288113722905665
5029,0.24535952944585
5033,0.2447055051965668
5042,0.3131391664945562
5043,0.1807686089077466
5045,0.3282024636426648
5047,0.3104222522411715
5052,0.4649222612396662
5056,0.3507251188370852
5062,0.2001835402111826
5068,0.4325824794178817
5071,0.2696333133229515
5081,0.1656479645469236
5097,0.2609585256298484
5100,0.3279526139324387
5102,0.2619504012517524
5108,0.3012777838482516
5113,0.3081534422539964
5116,0.3020594385329254
5119,0.2987501333879709
5122,0.4169917125286691
5124,0.394997554720543
5138,0.4324538869949464
5141,0.4071884894914808
5152,0.2688387937703921
5156,0.4045183614606782
5160,0.4317624627203948
5169,0.3856596720561883
5172,0.4372222687067301
5177,0.3612199606445564
5179,0.3766430331812802
5182,0.2410047565348308
5190,0.4787848088004327
5191,0.2536433380889558
5196,0.4340389418317385
5197,0.2677598194433624
5198,0.2283297476116005
5203,0.3339392339955548
5205,0.260257994389109
5209,0.3895228186397277
5210,0.4498578473132184
5215,0.3457516540051058
5218,0.4002501996394905
5226,0.3738195156552295
5228,0.2046121579407512
5231,0.2661152944804434
5232,0.2715138131652856
5243,0.3231067081671839
5244,0.2224727662446857
5249,0.3795055852037949
5256,0.3622581654272615
5260,0.2534931803513395
5268,0.3725867513431207
5277,0.2762993417734412
5279,0.3223347495877427
5281,0.4479869469708803
5282,0.389313606765682
5291,0.3200246503321956
5297,0.427566319945752
5298,0.2574770935979515
5305,0.3461482342666349
5310,0.2835486791703718
5317,0.4465069053768393
5320,0.2596939875601086
5321,0.2686047228189304
5326,0.2573941796724679
5332,0.3120574355855313
5336,0.2314259468429175
5343,0.3683454549890637
5351,0.3209288833818663
5358,0.3431645199770983
5361,0.3812151484248324
5364,0.3441450707766353
5367,0.2067594302583855
5376,0.2619521077458934
5379,0.3727240141156157
5386,0.3061786805961274
5388,0.423690071945447
5389,0.3075125638994985
5394,0.3577290408887827
5406,0.4673192965551189
5411,0.2241435589090585
5432,0.2049043085258206
5442,0.2728568238076803
5447,0.2453443366150504
5467,0.4249332268665671
5468,0.2091553115972951
5473,0.3398876006169932
5474,0.2614903484023628
5477,0.3623035660298333
5482,0.4023308406042566
5488,0.4578406273146301
5490,0.2433362898048331
5493,0.3449074561193236
5505,0.3263251857754223
5506,0.4489539532632197
5508,0.2576299277083307
5509,0.276152250399004
5511,0.4007052253305777
5512,0.2824381089126245
5514,0.3389595520681127
5527,0.2659065160177606
5532,0.2812476821023056
5534,0.1867590471355585
5540,0.2787674417095058
5543,0.3987233575378103
5548,0.281430545457733
5551,0.3722838215241548
5555,0.2418447135225102
5556,0.2942639668571526
5557,0.3861954141125873
5558,0.2624778905893742
5560,0.5114593788028846
5563,0.2208724080824899
5565,0.4182373067003572
5569,0.416381794770185
5571,0.3900001560206121
5579,0.4181653905024806
5595,0.3441286988078257
5603,0.4221077515183351
5609,0.3319587367968634
5611,0.4152256412680948
5614,0.3285206483561546
5644,0.3913403860131625
5650,0.3564755355371966
5665,0.342334576786826
5672,0.3034692822657814
5674,0.4406303195089799
5680,0.3683795786872129
5692,0.3643589789841616
5696,0.2799226092538003
5707,0.4044985549422265
5718,0.3888920499589579
5719,0.409764961175676
5723,0.2948182646208159
5724,0.2739625113523085
5725,0.3058964702797143
5726,0.265119630631926
5727,0.3656100216532997
5728,0.4146378388235979
5732,0.4241124212227656
5742,0.3152419931077706
5746,0.4157209361535263
5747,0.3945395914137324
5748,0.3109902940051507
5749,0.2470278590266664
5758,0.2696957438248729
5776,0.2901218980534154
